time,open,high,low,close,tick_volume,spread,real_volume
2026-02-25 12:00:00,194525.0,194565.0,194410.0,194460.0,15598,5,43095
2026-02-25 12:01:00,194460.0,194505.0,194435.0,194475.0,6716,5,17877
2026-02-25 12:02:00,194480.0,194525.0,194405.0,194460.0,8300,5,22653
2026-02-25 12:03:00,194465.0,194505.0,194380.0,194460.0,8430,5,22873
2026-02-25 12:04:00,194465.0,194595.0,194435.0,194575.0,12893,5,36342
2026-02-25 12:05:00,194575.0,194630.0,194540.0,194565.0,9230,5,27873
2026-02-25 12:06:00,194570.0,194570.0,194305.0,194325.0,20843,5,63281
2026-02-25 12:07:00,194325.0,194390.0,194280.0,194365.0,12257,5,37715
2026-02-25 12:08:00,194370.0,194410.0,194315.0,194380.0,8814,5,27316
2026-02-25 12:09:00,194385.0,194445.0,194375.0,194400.0,7862,5,22816
2026-02-25 12:10:00,194400.0,194415.0,194295.0,194385.0,11782,5,34729
2026-02-25 12:11:00,194390.0,194460.0,194360.0,194450.0,9140,5,27396
2026-02-25 12:12:00,194445.0,194470.0,194400.0,194420.0,7599,5,23324
2026-02-25 12:13:00,194420.0,194480.0,194375.0,194435.0,7286,5,21427
2026-02-25 12:14:00,194430.0,194460.0,194355.0,194360.0,5660,5,16019
2026-02-25 12:15:00,194365.0,194585.0,194340.0,194575.0,14235,5,41858
2026-02-25 12:16:00,194570.0,194580.0,194470.0,194500.0,8617,5,25989
2026-02-25 12:17:00,194495.0,194505.0,194420.0,194425.0,6946,5,21106
2026-02-25 12:18:00,194425.0,194510.0,194380.0,194500.0,7958,5,23706
2026-02-25 12:19:00,194500.0,194535.0,194475.0,194495.0,5344,5,14957
2026-02-25 12:20:00,194495.0,194510.0,194370.0,194395.0,10464,5,32236
2026-02-25 12:21:00,194400.0,194485.0,194330.0,194480.0,10354,5,28392
2026-02-25 12:22:00,194475.0,194565.0,194425.0,194550.0,11209,5,35243
2026-02-25 12:23:00,194550.0,194565.0,194485.0,194535.0,6776,5,21282
