time,open,high,low,close,tick_volume,spread,real_volume
2026-02-23 12:00:00,194440.0,194500.0,194385.0,194445.0,13857,5,33727
2026-02-23 12:01:00,194445.0,194550.0,194430.0,194465.0,12424,5,34214
2026-02-23 12:02:00,194460.0,194485.0,194280.0,194300.0,18454,5,51539
2026-02-23 12:03:00,194300.0,194370.0,194200.0,194245.0,18363,5,54181
2026-02-23 12:04:00,194250.0,194285.0,194010.0,194040.0,24618,5,70367
2026-02-23 12:05:00,194040.0,194105.0,193910.0,193950.0,17389,5,51926
2026-02-23 12:06:00,193950.0,194015.0,193915.0,193980.0,9296,5,25962
2026-02-23 12:07:00,193985.0,194005.0,193830.0,193885.0,14852,5,40713
2026-02-23 12:08:00,193885.0,193905.0,193785.0,193815.0,11677,5,36149
2026-02-23 12:09:00,193820.0,193820.0,193680.0,193755.0,13495,5,40121
2026-02-23 12:10:00,193755.0,193995.0,193730.0,193980.0,19953,5,55842
2026-02-23 12:11:00,193980.0,193980.0,193800.0,193825.0,13910,5,43003
2026-02-23 12:12:00,193820.0,193835.0,193630.0,193655.0,17675,5,50152
2026-02-23 12:13:00,193660.0,193665.0,193515.0,193535.0,15908,5,45228
2026-02-23 12:14:00,193530.0,193555.0,193435.0,193485.0,14841,5,45616
2026-02-23 12:15:00,193480.0,193550.0,193410.0,193445.0,12519,5,35763
2026-02-23 12:16:00,193445.0,193600.0,193415.0,193575.0,12423,5,37287
2026-02-23 12:17:00,193575.0,193665.0,193540.0,193590.0,12245,5,35344
2026-02-23 12:18:00,193595.0,193675.0,193560.0,193605.0,9585,5,28165
2026-02-23 12:19:00,193610.0,193620.0,193465.0,193525.0,10266,5,29526
2026-02-23 12:20:00,193520.0,193610.0,193480.0,193530.0,10812,5,30878
2026-02-23 12:21:00,193530.0,193605.0,193435.0,193510.0,15403,5,43995
2026-02-23 12:22:00,193505.0,193515.0,193360.0,193510.0,15541,5,43831
2026-02-23 12:23:00,193505.0,193535.0,193350.0,193450.0,12461,5,36080
2026-02-23 12:24:00,193450.0,193540.0,193415.0,193475.0,9254,5,26751
2026-02-23 12:25:00,193475.0,193510.0,193215.0,193275.0,19294,5,57630
2026-02-23 12:26:00,193275.0,193345.0,193235.0,193270.0,11840,5,36565
2026-02-23 12:27:00,193270.0,193300.0,193135.0,193135.0,13807,5,41795
2026-02-23 12:28:00,193135.0,193215.0,193135.0,193200.0,7931,5,23553
2026-02-23 12:29:00,193200.0,193340.0,193180.0,193320.0,11874,5,34161
2026-02-23 12:30:00,193325.0,193335.0,193240.0,193275.0,8034,5,24055
2026-02-23 12:31:00,193275.0,193325.0,193250.0,193295.0,5743,5,16418
2026-02-23 12:32:00,193290.0,193290.0,193010.0,193060.0,19263,5,58985
2026-02-23 12:33:00,193060.0,193125.0,193020.0,193080.0,11227,5,32540
2026-02-23 12:34:00,193080.0,193125.0,192865.0,192935.0,17970,5,55639
2026-02-23 12:35:00,192935.0,192985.0,192860.0,192935.0,12206,5,37803
2026-02-23 12:36:00,192935.0,193005.0,192895.0,193000.0,10528,5,31643
2026-02-23 12:37:00,193000.0,193090.0,192920.0,193045.0,12693,5,39081
2026-02-23 12:38:00,193045.0,193090.0,192930.0,192970.0,9305,5,27845
2026-02-23 12:39:00,192970.0,193045.0,192945.0,192975.0,5831,5,16691
2026-02-23 12:40:00,192975.0,193055.0,192905.0,193030.0,11678,5,32296
2026-02-23 12:41:00,193030.0,193080.0,192910.0,192915.0,9703,5,29304
2026-02-23 12:42:00,192915.0,193050.0,192890.0,193045.0,8585,5,25686
2026-02-23 12:43:00,193040.0,193065.0,192965.0,193000.0,5595,5,15082
