time,open,high,low,close,tick_volume,spread,real_volume
2026-02-26 12:00:00,193350.0,193540.0,193320.0,193470.0,26157,5,78962
2026-02-26 12:01:00,193475.0,193505.0,193150.0,193255.0,23180,5,71709
2026-02-26 12:02:00,193255.0,193300.0,193180.0,193185.0,10424,5,29009
2026-02-26 12:03:00,193180.0,193195.0,193060.0,193130.0,21258,5,68455
2026-02-26 12:04:00,193135.0,193300.0,193065.0,193265.0,16037,5,46865
2026-02-26 12:05:00,193260.0,193280.0,193095.0,193200.0,12064,5,34916
2026-02-26 12:06:00,193195.0,193290.0,193170.0,193210.0,12405,5,36089
2026-02-26 12:07:00,193210.0,193230.0,193010.0,193070.0,17163,5,50518
2026-02-26 12:08:00,193070.0,193190.0,192980.0,193020.0,16500,5,49216
2026-02-26 12:09:00,193020.0,193110.0,192975.0,193030.0,12007,5,35145
2026-02-26 12:10:00,193035.0,193180.0,192990.0,193175.0,15021,5,44141
2026-02-26 12:11:00,193175.0,193205.0,193070.0,193175.0,11496,5,33102
2026-02-26 12:12:00,193170.0,193255.0,192980.0,192980.0,17106,5,53435
2026-02-26 12:13:00,192980.0,193155.0,192980.0,193120.0,10419,5,32320
2026-02-26 12:14:00,193120.0,193150.0,192985.0,193010.0,9321,5,29934
2026-02-26 12:15:00,193005.0,193005.0,192880.0,192970.0,19609,5,56330
2026-02-26 12:16:00,192970.0,192975.0,192780.0,192815.0,17286,5,51497
2026-02-26 12:17:00,192815.0,192855.0,192710.0,192820.0,14774,5,44916
2026-02-26 12:18:00,192820.0,192890.0,192760.0,192875.0,14792,5,47636
2026-02-26 12:19:00,192880.0,192885.0,192630.0,192695.0,18617,5,58616
2026-02-26 12:20:00,192695.0,192750.0,192375.0,192420.0,29863,5,92837
2026-02-26 12:21:00,192425.0,192515.0,192335.0,192340.0,19422,5,62220
2026-02-26 12:22:00,192340.0,192395.0,192250.0,192300.0,18316,5,58912
2026-02-26 12:23:00,192300.0,192355.0,192230.0,192285.0,14370,5,45000
2026-02-26 12:24:00,192290.0,192330.0,192185.0,192240.0,15376,5,46499
2026-02-26 12:25:00,192240.0,192305.0,192170.0,192220.0,14392,5,43895
2026-02-26 12:26:00,192220.0,192560.0,192215.0,192480.0,25746,5,82475
2026-02-26 12:27:00,192480.0,192490.0,192295.0,192400.0,14750,5,47373
2026-02-26 12:28:00,192400.0,192510.0,192395.0,192455.0,12948,5,39091
2026-02-26 12:29:00,192455.0,192680.0,192410.0,192670.0,15828,5,47697
2026-02-26 12:30:00,192665.0,192700.0,192565.0,192625.0,16353,5,48774
2026-02-26 12:31:00,192625.0,192805.0,192545.0,192720.0,20959,5,68185
2026-02-26 12:32:00,192720.0,192800.0,192650.0,192670.0,14094,5,43251
2026-02-26 12:33:00,192665.0,192830.0,192660.0,192785.0,10767,5,32755
2026-02-26 12:34:00,192785.0,192795.0,192520.0,192520.0,17783,5,54632
2026-02-26 12:35:00,192525.0,192770.0,192490.0,192735.0,18679,5,57319
2026-02-26 12:36:00,192735.0,192745.0,192595.0,192710.0,11929,5,34755
2026-02-26 12:37:00,192705.0,192860.0,192690.0,192845.0,13354,5,41024
2026-02-26 12:38:00,192840.0,192980.0,192810.0,192940.0,16726,5,51643
2026-02-26 12:39:00,192940.0,193030.0,192915.0,192975.0,11582,5,37749
2026-02-26 12:40:00,192980.0,193080.0,192940.0,192955.0,15912,5,48922
2026-02-26 12:41:00,192960.0,193065.0,192890.0,193015.0,13808,5,42965
2026-02-26 12:42:00,193015.0,193150.0,192965.0,193045.0,15406,5,46479
2026-02-26 12:43:00,193040.0,193155.0,193025.0,193140.0,8572,5,25171
2026-02-26 12:44:00,193140.0,193185.0,193040.0,193110.0,11403,5,34340
2026-02-26 12:45:00,193110.0,193190.0,193050.0,193100.0,10082,5,28962
2026-02-26 12:46:00,193100.0,193130.0,192850.0,192870.0,16556,5,48452
2026-02-26 12:47:00,192870.0,192935.0,192825.0,192900.0,9585,5,28136
2026-02-26 12:48:00,192895.0,193015.0,192870.0,192985.0,10245,5,28357
2026-02-26 12:49:00,192985.0,193060.0,192935.0,192995.0,9199,5,26702
2026-02-26 12:50:00,192995.0,193030.0,192895.0,192955.0,9703,5,30978
2026-02-26 12:51:00,192950.0,193070.0,192930.0,193000.0,9781,5,29618
2026-02-26 12:52:00,193005.0,193105.0,192960.0,192980.0,10493,5,31366
2026-02-26 12:53:00,192980.0,193055.0,192905.0,193045.0,10473,5,31571
2026-02-26 12:54:00,193050.0,193200.0,193015.0,193140.0,12865,5,40306
2026-02-26 12:55:00,193140.0,193185.0,193090.0,193150.0,9680,5,32385
2026-02-26 12:56:00,193155.0,193185.0,193050.0,193085.0,10025,5,29705
2026-02-26 12:57:00,193090.0,193230.0,193075.0,193215.0,9789,5,28453
2026-02-26 12:58:00,193215.0,193405.0,193195.0,193375.0,20128,5,66445
2026-02-26 12:59:00,193375.0,193405.0,193315.0,193375.0,9545,5,29357
2026-02-26 13:00:00,193370.0,193410.0,193290.0,193380.0,10870,5,33646
2026-02-26 13:01:00,193380.0,193380.0,193230.0,193280.0,10674,5,32127
2026-02-26 13:02:00,193280.0,193405.0,193265.0,193300.0,10631,5,31623
2026-02-26 13:03:00,193305.0,193485.0,193290.0,193325.0,15141,5,46312
2026-02-26 13:04:00,193325.0,193435.0,193290.0,193425.0,9892,5,30757
2026-02-26 13:05:00,193420.0,193460.0,193335.0,193340.0,9396,5,30493
2026-02-26 13:06:00,193345.0,193385.0,193265.0,193330.0,9063,5,26832
2026-02-26 13:07:00,193330.0,193430.0,193275.0,193355.0,10012,5,30682
2026-02-26 13:08:00,193355.0,193500.0,193330.0,193455.0,10041,5,29762
2026-02-26 13:09:00,193455.0,193485.0,193355.0,193385.0,7496,5,21587
2026-02-26 13:10:00,193390.0,193405.0,193320.0,193355.0,7644,5,23339
2026-02-26 13:11:00,193360.0,193375.0,193250.0,193315.0,9758,5,31496
2026-02-26 13:12:00,193320.0,193360.0,193270.0,193335.0,6836,5,21891
2026-02-26 13:13:00,193335.0,193420.0,193315.0,193400.0,6811,5,19299
2026-02-26 13:14:00,193400.0,193585.0,193365.0,193550.0,14895,5,46567
2026-02-26 13:15:00,193550.0,193630.0,193530.0,193605.0,11463,5,36447
2026-02-26 13:16:00,193605.0,193650.0,193570.0,193585.0,8044,5,24821
2026-02-26 13:17:00,193585.0,193645.0,193560.0,193610.0,5407,5,16598
2026-02-26 13:18:00,193610.0,193690.0,193560.0,193685.0,8914,5,26565
2026-02-26 13:19:00,193685.0,193820.0,193680.0,193805.0,14851,5,44718
2026-02-26 13:20:00,193805.0,193950.0,193780.0,193920.0,15489,5,52961
2026-02-26 13:21:00,193925.0,193945.0,193795.0,193830.0,10816,5,35941
2026-02-26 13:22:00,193830.0,193915.0,193800.0,193850.0,8469,5,27419
2026-02-26 13:23:00,193850.0,193965.0,193850.0,193915.0,9266,5,30498
2026-02-26 13:24:00,193910.0,193970.0,193865.0,193950.0,8027,5,25423
2026-02-26 13:25:00,193950.0,193995.0,193880.0,193990.0,8109,5,25287
2026-02-26 13:26:00,193990.0,193995.0,193865.0,193935.0,8140,5,25645
2026-02-26 13:27:00,193930.0,193970.0,193895.0,193955.0,4806,5,14769
2026-02-26 13:28:00,193955.0,194040.0,193950.0,193985.0,11303,5,37827
2026-02-26 13:29:00,193980.0,193985.0,193915.0,193935.0,6003,5,18073
2026-02-26 13:30:00,193930.0,193985.0,193875.0,193955.0,8372,5,23613
2026-02-26 13:31:00,193955.0,193995.0,193910.0,193935.0,5347,5,20906
2026-02-26 13:32:00,193940.0,194030.0,193930.0,193995.0,6705,5,20240
2026-02-26 13:33:00,193995.0,194010.0,193915.0,193970.0,6245,5,19317
2026-02-26 13:34:00,193970.0,193985.0,193920.0,193960.0,3815,5,10077
2026-02-26 13:35:00,193960.0,194015.0,193890.0,193900.0,6744,5,19223
2026-02-26 13:36:00,193895.0,193950.0,193850.0,193870.0,7425,5,20605
2026-02-26 13:37:00,193875.0,193875.0,193795.0,193820.0,10975,5,35348
2026-02-26 13:38:00,193815.0,193840.0,193720.0,193770.0,11832,5,38680
2026-02-26 13:39:00,193765.0,193790.0,193625.0,193680.0,13380,5,41947
2026-02-26 13:40:00,193685.0,193695.0,193585.0,193590.0,10484,5,34516
2026-02-26 13:41:00,193590.0,193705.0,193590.0,193685.0,8561,5,27735
2026-02-26 13:42:00,193685.0,193720.0,193665.0,193695.0,5192,5,16611
2026-02-26 13:43:00,193690.0,193700.0,193600.0,193655.0,6154,5,19256
2026-02-26 13:44:00,193650.0,193660.0,193530.0,193535.0,11302,5,34392
2026-02-26 13:45:00,193535.0,193565.0,193355.0,193400.0,16882,5,52284
2026-02-26 13:46:00,193400.0,193445.0,193345.0,193385.0,8744,5,28032
2026-02-26 13:47:00,193385.0,193430.0,193325.0,193370.0,7550,5,25308
2026-02-26 13:48:00,193375.0,193465.0,193345.0,193440.0,9638,5,29556
2026-02-26 13:49:00,193445.0,193465.0,193405.0,193460.0,5171,5,15950
2026-02-26 13:50:00,193460.0,193630.0,193420.0,193575.0,15400,5,48313
2026-02-26 13:51:00,193570.0,193630.0,193510.0,193570.0,8230,5,26933
2026-02-26 13:52:00,193565.0,193610.0,193505.0,193565.0,6879,5,21548
2026-02-26 13:53:00,193565.0,193575.0,193505.0,193570.0,4852,5,14728
2026-02-26 13:54:00,193575.0,193600.0,193550.0,193560.0,4195,5,13263
2026-02-26 13:55:00,193565.0,193610.0,193530.0,193570.0,5307,5,15520
2026-02-26 13:56:00,193570.0,193575.0,193435.0,193480.0,8886,5,26792
2026-02-26 13:57:00,193485.0,193545.0,193465.0,193535.0,4733,5,14915
2026-02-26 13:58:00,193535.0,193555.0,193440.0,193450.0,5673,5,17215
2026-02-26 13:59:00,193455.0,193465.0,193305.0,193330.0,11806,5,38402
2026-02-26 14:00:00,193330.0,193420.0,193315.0,193370.0,9046,5,28230
2026-02-26 14:01:00,193370.0,193455.0,193340.0,193405.0,6916,5,20666
2026-02-26 14:02:00,193405.0,193405.0,193300.0,193320.0,8704,5,28575
2026-02-26 14:03:00,193315.0,193425.0,193315.0,193420.0,6160,5,18472
2026-02-26 14:04:00,193420.0,193480.0,193380.0,193455.0,7268,5,22961
2026-02-26 14:05:00,193455.0,193485.0,193435.0,193480.0,3995,5,11532
2026-02-26 14:06:00,193480.0,193550.0,193460.0,193485.0,7954,5,25377
2026-02-26 14:07:00,193485.0,193530.0,193455.0,193510.0,5207,5,16043
2026-02-26 14:08:00,193510.0,193565.0,193440.0,193455.0,7734,5,25012
2026-02-26 14:09:00,193450.0,193505.0,193430.0,193450.0,5076,5,15318
2026-02-26 14:10:00,193455.0,193580.0,193450.0,193530.0,6343,5,17948
2026-02-26 14:11:00,193530.0,193565.0,193495.0,193565.0,3898,5,11893
2026-02-26 14:12:00,193560.0,193665.0,193535.0,193630.0,10296,5,32218
2026-02-26 14:13:00,193630.0,193655.0,193490.0,193555.0,11048,5,34579
2026-02-26 14:14:00,193560.0,193575.0,193520.0,193530.0,3441,5,10071
2026-02-26 14:15:00,193535.0,193555.0,193370.0,193370.0,11972,5,40199
2026-02-26 14:16:00,193375.0,193395.0,193325.0,193390.0,7847,5,24930
2026-02-26 14:17:00,193390.0,193485.0,193385.0,193430.0,7893,5,26894
2026-02-26 14:18:00,193430.0,193435.0,193300.0,193400.0,9963,5,35135
2026-02-26 14:19:00,193400.0,193455.0,193370.0,193380.0,5504,5,17705
2026-02-26 14:20:00,193375.0,193435.0,193350.0,193385.0,4792,5,15435
2026-02-26 14:21:00,193390.0,193415.0,193325.0,193375.0,6249,5,20478
2026-02-26 14:22:00,193375.0,193435.0,193350.0,193435.0,4577,5,16397
2026-02-26 14:23:00,193430.0,193455.0,193355.0,193370.0,5829,5,18773
2026-02-26 14:24:00,193370.0,193375.0,193310.0,193330.0,5989,5,19750
2026-02-26 14:25:00,193330.0,193345.0,193250.0,193290.0,9850,5,31825
2026-02-26 14:26:00,193290.0,193370.0,193245.0,193290.0,9245,5,30437
2026-02-26 14:27:00,193295.0,193295.0,193180.0,193245.0,11547,5,37439
2026-02-26 14:28:00,193245.0,193280.0,193200.0,193210.0,6762,5,21594
2026-02-26 14:29:00,193210.0,193240.0,193155.0,193180.0,8216,5,27275
2026-02-26 14:30:00,193180.0,193225.0,193070.0,193070.0,11959,5,38354
2026-02-26 14:31:00,193070.0,193165.0,193060.0,193150.0,9272,5,30619
2026-02-26 14:32:00,193150.0,193295.0,193145.0,193290.0,11397,5,37611
2026-02-26 14:33:00,193295.0,193480.0,193290.0,193470.0,16573,5,55970
