time,open,high,low,close,tick_volume,spread,real_volume
2026-02-19 12:00:00,190500.0,190615.0,190430.0,190595.0,17661,5,47139
2026-02-19 12:01:00,190595.0,190735.0,190545.0,190725.0,17711,5,50559
2026-02-19 12:02:00,190725.0,190995.0,190720.0,190980.0,26290,5,72881
2026-02-19 12:03:00,190975.0,191125.0,190920.0,191085.0,31941,5,87497
2026-02-19 12:04:00,191080.0,191340.0,191075.0,191275.0,28518,5,82883
2026-02-19 12:05:00,191270.0,191410.0,191195.0,191280.0,25080,5,72171
2026-02-19 12:06:00,191275.0,191300.0,191045.0,191100.0,24657,5,70296
2026-02-19 12:07:00,191100.0,191215.0,191030.0,191170.0,16035,5,45325
2026-02-19 12:08:00,191170.0,191425.0,191120.0,191345.0,22881,5,61326
2026-02-19 12:09:00,191340.0,191430.0,191275.0,191310.0,14396,5,37772
2026-02-19 12:10:00,191315.0,191500.0,191305.0,191450.0,19740,5,53848
2026-02-19 12:11:00,191450.0,191605.0,191365.0,191600.0,20015,5,57153
2026-02-19 12:12:00,191595.0,191675.0,191530.0,191635.0,22624,5,62539
2026-02-19 12:13:00,191640.0,191645.0,191505.0,191585.0,14387,5,40240
2026-02-19 12:14:00,191580.0,191590.0,191305.0,191340.0,23461,5,66054
2026-02-19 12:15:00,191340.0,191440.0,191205.0,191340.0,22731,5,61762
2026-02-19 12:16:00,191340.0,191345.0,191155.0,191265.0,17883,5,51864
2026-02-19 12:17:00,191260.0,191490.0,191255.0,191475.0,19032,5,52258
2026-02-19 12:18:00,191480.0,191485.0,191295.0,191405.0,15937,5,43275
2026-02-19 12:19:00,191400.0,191540.0,191400.0,191460.0,13959,5,35941
2026-02-19 12:20:00,191465.0,191495.0,191415.0,191480.0,8763,5,22994
2026-02-19 12:21:00,191475.0,191515.0,191215.0,191230.0,17259,5,48267
2026-02-19 12:22:00,191225.0,191495.0,191210.0,191460.0,14946,5,42363
2026-02-19 12:23:00,191460.0,191485.0,191360.0,191390.0,7265,5,19770
2026-02-19 12:24:00,191395.0,191700.0,191395.0,191695.0,20662,5,57330
2026-02-19 12:25:00,191690.0,191695.0,191595.0,191630.0,12065,5,36599
2026-02-19 12:26:00,191630.0,191770.0,191630.0,191685.0,17991,5,49941
2026-02-19 12:27:00,191690.0,191730.0,191585.0,191620.0,12618,5,37384
2026-02-19 12:28:00,191620.0,191690.0,191595.0,191680.0,6736,5,19033
2026-02-19 12:29:00,191680.0,191740.0,191665.0,191710.0,8130,5,23327
2026-02-19 12:30:00,191710.0,191810.0,191650.0,191760.0,14876,5,39335
2026-02-19 12:31:00,191760.0,191910.0,191750.0,191790.0,19584,5,53716
2026-02-19 12:32:00,191790.0,191915.0,191760.0,191885.0,9582,5,27061
2026-02-19 12:33:00,191885.0,191890.0,191795.0,191810.0,7569,5,20711
2026-02-19 12:34:00,191810.0,191955.0,191790.0,191805.0,16312,5,48762
2026-02-19 12:35:00,191810.0,191980.0,191800.0,191950.0,13861,5,42223
2026-02-19 12:36:00,191950.0,192110.0,191910.0,192100.0,15997,5,49706
2026-02-19 12:37:00,192100.0,192100.0,191970.0,192010.0,13269,5,40455
2026-02-19 12:38:00,192005.0,192115.0,191985.0,192050.0,9597,5,27427
2026-02-19 12:39:00,192050.0,192055.0,191990.0,192020.0,5743,5,15300
2026-02-19 12:40:00,192020.0,192135.0,192010.0,192105.0,9959,5,28526
2026-02-19 12:41:00,192105.0,192200.0,192090.0,192150.0,12765,5,38099
2026-02-19 12:42:00,192150.0,192215.0,192060.0,192115.0,10878,5,32150
2026-02-19 12:43:00,192120.0,192190.0,192100.0,192155.0,6515,5,20546
2026-02-19 12:44:00,192155.0,192160.0,191905.0,191925.0,16722,5,48713
2026-02-19 12:45:00,191920.0,192035.0,191920.0,192010.0,10765,5,34479
2026-02-19 12:46:00,192010.0,192130.0,191985.0,192115.0,10150,5,31216
2026-02-19 12:47:00,192110.0,192200.0,192095.0,192150.0,10887,5,34119
2026-02-19 12:48:00,192150.0,192190.0,192090.0,192095.0,7806,5,22385
2026-02-19 12:49:00,192095.0,192115.0,191990.0,192050.0,9140,5,29657
2026-02-19 12:50:00,192050.0,192100.0,191975.0,191990.0,9066,5,26308
2026-02-19 12:51:00,191990.0,192075.0,191975.0,192025.0,7269,5,22263
2026-02-19 12:52:00,192020.0,192050.0,191955.0,191970.0,7101,5,21001
2026-02-19 12:53:00,191970.0,191985.0,191840.0,191880.0,13878,5,40384
2026-02-19 12:54:00,191880.0,191920.0,191775.0,191845.0,11950,5,37065
2026-02-19 12:55:00,191845.0,192035.0,191800.0,192025.0,14158,5,44314
2026-02-19 12:56:00,192030.0,192135.0,192025.0,192120.0,13292,5,42957
2026-02-19 12:57:00,192120.0,192130.0,192050.0,192105.0,7001,5,22311
2026-02-19 12:58:00,192105.0,192290.0,192080.0,192260.0,16043,5,50708
2026-02-19 12:59:00,192260.0,192295.0,192185.0,192280.0,10783,5,36474
2026-02-19 13:00:00,192285.0,192445.0,192275.0,192395.0,21141,5,66602
2026-02-19 13:01:00,192395.0,192410.0,192295.0,192350.0,8774,5,27186
2026-02-19 13:02:00,192355.0,192365.0,192225.0,192250.0,10372,5,31407
2026-02-19 13:03:00,192250.0,192260.0,192155.0,192190.0,8253,5,25486
2026-02-19 13:04:00,192190.0,192195.0,192125.0,192170.0,6503,5,19638
2026-02-19 13:05:00,192170.0,192270.0,192160.0,192245.0,11260,5,34902
2026-02-19 13:06:00,192245.0,192275.0,192190.0,192255.0,6523,5,20309
2026-02-19 13:07:00,192255.0,192260.0,192140.0,192220.0,8644,5,26088
2026-02-19 13:08:00,192220.0,192315.0,192155.0,192305.0,9846,5,29296
2026-02-19 13:09:00,192310.0,192385.0,192305.0,192365.0,9697,5,29583
2026-02-19 13:10:00,192365.0,192370.0,192245.0,192290.0,8209,5,24181
2026-02-19 13:11:00,192290.0,192300.0,192205.0,192245.0,8336,5,26688
2026-02-19 13:12:00,192245.0,192340.0,192230.0,192340.0,7216,5,22808
2026-02-19 13:13:00,192340.0,192350.0,192235.0,192260.0,6263,5,18848
2026-02-19 13:14:00,192260.0,192310.0,192200.0,192240.0,6864,5,20723
2026-02-19 13:15:00,192235.0,192355.0,192220.0,192320.0,7731,5,23054
2026-02-19 13:16:00,192320.0,192340.0,192240.0,192315.0,7411,5,21177
2026-02-19 13:17:00,192320.0,192385.0,192310.0,192360.0,6881,5,22049
2026-02-19 13:18:00,192355.0,192380.0,192285.0,192310.0,5116,5,14583
2026-02-19 13:19:00,192305.0,192350.0,192275.0,192290.0,4893,5,14631
2026-02-19 13:20:00,192295.0,192295.0,192245.0,192250.0,4908,5,14918
2026-02-19 13:21:00,192245.0,192260.0,192190.0,192250.0,7556,5,23773
2026-02-19 13:22:00,192255.0,192260.0,192165.0,192200.0,6471,5,20682
2026-02-19 13:23:00,192200.0,192205.0,192140.0,192175.0,5114,5,15271
2026-02-19 13:24:00,192180.0,192245.0,192145.0,192170.0,6761,5,19565
2026-02-19 13:25:00,192170.0,192225.0,192130.0,192200.0,6607,5,19756
2026-02-19 13:26:00,192200.0,192240.0,192145.0,192210.0,5845,5,17916
2026-02-19 13:27:00,192210.0,192375.0,192205.0,192285.0,13150,5,40989
2026-02-19 13:28:00,192290.0,192295.0,192200.0,192215.0,8048,5,25697
2026-02-19 13:29:00,192210.0,192275.0,192200.0,192240.0,4454,5,12765
2026-02-19 13:30:00,192240.0,192290.0,192220.0,192225.0,5227,5,14161
2026-02-19 13:31:00,192225.0,192335.0,192225.0,192290.0,6540,5,18833
2026-02-19 13:32:00,192285.0,192325.0,192210.0,192260.0,6628,5,20402
2026-02-19 13:33:00,192260.0,192275.0,192195.0,192250.0,5917,5,19692
2026-02-19 13:34:00,192250.0,192405.0,192240.0,192395.0,9965,5,32022
2026-02-19 13:35:00,192390.0,192400.0,192265.0,192310.0,7992,5,23851
2026-02-19 13:36:00,192310.0,192360.0,192300.0,192330.0,4254,5,12773
2026-02-19 13:37:00,192335.0,192370.0,192280.0,192290.0,5192,5,14393
2026-02-19 13:38:00,192285.0,192340.0,192270.0,192295.0,3689,5,12452
2026-02-19 13:39:00,192300.0,192325.0,192235.0,192245.0,4246,5,12260
2026-02-19 13:40:00,192245.0,192305.0,192240.0,192280.0,4342,5,12892
2026-02-19 13:41:00,192285.0,192295.0,192215.0,192260.0,4440,5,12341
2026-02-19 13:42:00,192260.0,192320.0,192225.0,192270.0,4856,5,14568
2026-02-19 13:43:00,192265.0,192295.0,192225.0,192250.0,4267,5,13360
2026-02-19 13:44:00,192245.0,192280.0,192135.0,192180.0,7978,5,23883
2026-02-19 13:45:00,192180.0,192240.0,192160.0,192170.0,7703,5,25179
2026-02-19 13:46:00,192180.0,192290.0,192140.0,192240.0,9804,5,31002
2026-02-19 13:47:00,192240.0,192275.0,192030.0,192105.0,20287,5,66153
2026-02-19 13:48:00,192105.0,192130.0,192030.0,192070.0,9942,5,36522
2026-02-19 13:49:00,192070.0,192145.0,192065.0,192080.0,6485,5,20511
2026-02-19 13:50:00,192085.0,192140.0,192020.0,192115.0,8576,5,26693
2026-02-19 13:51:00,192115.0,192135.0,191970.0,191985.0,10196,5,31517
2026-02-19 13:52:00,191990.0,192020.0,191930.0,191965.0,8868,5,26312
2026-02-19 13:53:00,191960.0,192115.0,191945.0,192075.0,9973,5,29580
2026-02-19 13:54:00,192075.0,192300.0,192070.0,192290.0,17263,5,59023
2026-02-19 13:55:00,192295.0,192325.0,192225.0,192260.0,10209,5,33899
2026-02-19 13:56:00,192255.0,192275.0,192180.0,192205.0,6686,5,20453
2026-02-19 13:57:00,192205.0,192250.0,192135.0,192150.0,6323,5,19193
2026-02-19 13:58:00,192150.0,192220.0,192100.0,192205.0,7399,5,23475
2026-02-19 13:59:00,192200.0,192225.0,192130.0,192160.0,4814,5,16221
2026-02-19 14:00:00,192160.0,192205.0,192120.0,192145.0,5451,5,17274
2026-02-19 14:01:00,192140.0,192190.0,192040.0,192070.0,10392,5,31491
2026-02-19 14:02:00,192075.0,192095.0,191930.0,191945.0,11654,5,38127
2026-02-19 14:03:00,191945.0,191980.0,191855.0,191920.0,10864,5,33099
2026-02-19 14:04:00,191920.0,191980.0,191885.0,191955.0,6819,5,22283
2026-02-19 14:05:00,191955.0,191980.0,191905.0,191955.0,5712,5,17264
2026-02-19 14:06:00,191950.0,192030.0,191920.0,191975.0,7946,5,23622
2026-02-19 14:07:00,191975.0,192015.0,191940.0,191995.0,4998,5,13734
