time,open,high,low,close,tick_volume,spread,real_volume
2026-03-02 12:00:00,191375.0,191375.0,191220.0,191265.0,12545,5,32144
2026-03-02 12:01:00,191260.0,191650.0,191255.0,191530.0,30290,5,72161
2026-03-02 12:02:00,191525.0,191595.0,191430.0,191455.0,12066,5,29799
2026-03-02 12:03:00,191455.0,191510.0,191325.0,191420.0,15070,5,37632
2026-03-02 12:04:00,191425.0,191500.0,191380.0,191475.0,9432,5,23148
2026-03-02 12:05:00,191480.0,191570.0,191410.0,191525.0,12105,5,31293
2026-03-02 12:06:00,191530.0,191570.0,191415.0,191545.0,12178,5,31126
2026-03-02 12:07:00,191540.0,191680.0,191540.0,191645.0,15453,5,42701
2026-03-02 12:08:00,191645.0,191790.0,191530.0,191740.0,16933,5,44516
2026-03-02 12:09:00,191740.0,191785.0,191560.0,191595.0,16397,5,46130
2026-03-02 12:10:00,191590.0,191955.0,191585.0,191935.0,24768,5,70968
2026-03-02 12:11:00,191935.0,192025.0,191805.0,191945.0,23844,5,70075
2026-03-02 12:12:00,191945.0,192050.0,191920.0,191970.0,14941,5,42795
2026-03-02 12:13:00,191975.0,192135.0,191970.0,192020.0,18520,5,52725
2026-03-02 12:14:00,192015.0,192085.0,191955.0,191995.0,12484,5,35391
2026-03-02 12:15:00,191995.0,192015.0,191830.0,191840.0,18960,5,51665
2026-03-02 12:16:00,191840.0,191980.0,191815.0,191870.0,16119,5,49466
2026-03-02 12:17:00,191875.0,191945.0,191825.0,191840.0,10809,5,32679
2026-03-02 12:18:00,191840.0,191865.0,191660.0,191690.0,21561,5,62214
2026-03-02 12:19:00,191695.0,191760.0,191660.0,191680.0,10004,5,27663
2026-03-02 12:20:00,191680.0,191730.0,191580.0,191695.0,14812,5,41264
2026-03-02 12:21:00,191700.0,191765.0,191625.0,191640.0,10383,5,27131
2026-03-02 12:22:00,191635.0,191690.0,191490.0,191545.0,17355,5,48887
2026-03-02 12:23:00,191545.0,191700.0,191535.0,191560.0,16824,5,47666
2026-03-02 12:24:00,191560.0,191590.0,191350.0,191450.0,23070,5,66877
2026-03-02 12:25:00,191445.0,191555.0,191325.0,191395.0,18409,5,52134
2026-03-02 12:26:00,191390.0,191455.0,191265.0,191335.0,16686,5,47764
2026-03-02 12:27:00,191340.0,191420.0,191280.0,191380.0,13735,5,39169
2026-03-02 12:28:00,191380.0,191445.0,191340.0,191375.0,8983,5,24236
2026-03-02 12:29:00,191370.0,191445.0,191365.0,191415.0,6204,5,16566
2026-03-02 12:30:00,191410.0,191595.0,191380.0,191445.0,20809,5,58961
2026-03-02 12:31:00,191445.0,191460.0,191305.0,191395.0,13762,5,38821
2026-03-02 12:32:00,191400.0,191430.0,191280.0,191315.0,9415,5,24887
2026-03-02 12:33:00,191315.0,191325.0,191185.0,191225.0,13635,5,36890
2026-03-02 12:34:00,191230.0,191425.0,191215.0,191390.0,15655,5,42308
2026-03-02 12:35:00,191390.0,191420.0,191265.0,191265.0,9585,5,26803
2026-03-02 12:36:00,191270.0,191285.0,191120.0,191160.0,15361,5,45551
